publishedAt,author,content,contentEnglish,createdAt,entities,fromURL,geo,id,image,language,license,lifespan,publishedAt,remoteID,source,summary,tags,updatedAt,video
2014-05-15 07:32:34,,"مع اشتداد المعارك على تل ام حوران
الطيران المروحي يلقي برميل متفحر على اطراف تل ام حوران","With the intensification of fighting on a hill or Horan
Aviation Turbofan cast Mtfhr barrel on the outskirts of Tel Um Horan",2014-05-15T08:01:28.891815,['Syria'],http://facebook.com/279316198887116_326536044165131,"{'locationIdentifiers': {'authorLocationName': ""Dara'a, Al Gharya  Al Gharya""}, 'addressComponents': {'adminArea1': 'Syria', 'formattedAddress': 'Syria'}, 'coords': [38.473472595214844, 35.03312683105469]}",NGo4mP8PTymYSvpb6RvpIw,,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-05-15 07:32:34,279316198887116_326536044165131,facebook,"مع اشتداد المعارك على تل ام حوران
الطيران المروحي يلقي برميل متفحر على اطراف تل ام حوران",,2014-06-01T03:16:41.359664,
2014-05-15 07:27:33,,"مع اشتداد المعارك على تل ام حوران 
الطيران المروحي يلقي برميل متفحر على اطراف تل ام حوران","With the intensification of fighting on a hill or Horan
Aviation Turbofan cast Mtfhr barrel on the outskirts of Tel Um Horan",2014-05-15T08:01:27.517843,['Syria'],http://facebook.com/621248734577422_674376969264598,"{'addressComponents': {'adminArea1': 'Syria', 'formattedAddress': 'Syria'}, 'coords': [38.473472595214844, 35.03312683105469]}",T1u2OP-eQpSjhPykJOmulQ,,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-05-15 07:27:33,621248734577422_674376969264598,facebook,"مع اشتداد المعارك على تل ام حوران 
الطيران المروحي يلقي برميل متفحر على اطراف تل ام حوران",,2014-06-01T03:16:40.817772,
2014-05-15 01:07:10,,"حلب: عندان: الطيران الحربي يلقي برميل متفجر على المدينة   

Aleppo: Anadan: Warplanes drop an explosive barrel on the citybr","Aleppo: Andan: warplanes throw an explosive barrel on the city

Aleppo: Anadan: Warplanes drop an explosive barrel on the citybr",2014-05-15T01:53:01.081979,['Syria'],http://facebook.com/1421387071411760_1474838539399946,"{'addressComponents': {'adminArea1': 'Syria', 'formattedAddress': 'Syria'}, 'coords': [38.473472595214844, 35.03312683105469]}",SJIx_as6RmanNzZkWSRcbQ,,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-05-15 01:07:10,1421387071411760_1474838539399946,facebook,"حلب: عندان: الطيران الحربي يلقي برميل متفجر على المدينة   

Aleppo: Anadan: Warplanes drop an exp...",,2014-06-01T03:16:21.530671,
2014-05-14 22:59:32,,"حلب: عندان: الطيران الحربي يلقي برميل متفجر على المدينة 

Aleppo: Anadan: Warplanes drop an explosive barrel on the city","Aleppo: Andan: warplanes throw an explosive barrel on the city

Aleppo: Anadan: Warplanes drop an explosive barrel on the city",2014-05-15T00:46:10.190570,['Syria'],http://facebook.com/907330512627419,"{'addressComponents': {'adminArea1': 'Syria', 'formattedAddress': 'Syria'}, 'coords': [38.473472595214844, 35.03312683105469]}",qBGQjJBPQ1Sm7jW2PPU9cw,https://fbcdn-photos-g-a.akamaihd.net/hphotos-ak-prn1/v/t1.0-0/10376053_907330512627419_2539951876785132095_s.jpg?oh=cda82773a231122089bb260b6141843d&oe=53FF1424&__gda__=1409536671_885a3eb288edc12ab94e59d3255d550e,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-05-14 22:59:32,907330512627419,facebook,"حلب: عندان: الطيران الحربي يلقي برميل متفجر على المدينة 

Aleppo: Anadan: Warplanes drop an explo...",,2014-06-01T02:08:10.686030,
2014-05-14 22:30:45,,"#المركز_الأعلامي_السوري  | #سوريا ريف #اللاذقية
تنويه :: تبادل نشطاء خبر يفيد بسقوط 4 شهداء جراء القصف بالبراميل المتفجرة على جبل الاكراد , ولكن الشهداء الاربعة الذين قضوا منذ قليل هم من مدينة #ادلب و ارتقت روحهم الطاهرة في احد المشافي الميدانية بريف #اللاذقية , و بفضل الله لا وجود لشهداء في ريف اللاذقية ولكن سقط العديد من الجرحى جراء سقوط برميل متفجر , وتم اسعافهم لاحد المشافي الميدانية

#SMC","Media Center _ # _ Syrian | # Syria # Lattakia Countryside
Disclaimer :: gunmen exchanged news stating the fall of 4 martyrs shelling barrels explosive on Mount Kurds, but the four martyrs who have died since few are from the city of # Idlib and elevated spirit, the pure in one of the field hospitals Brief # Latakia, and thanks to God, there are no martyrs in the countryside Latakia but fell many wounded after being hit by an explosive barrel,It was one of the first aid field hospitals

# SMC",2014-05-14T23:04:29.911924,"['Center', 'God', 'Latakia', 'Idlib', 'Media', 'Syrian', 'Syria']",http://facebook.com/146667952077598_678863388858049,"{'locationIdentifiers': {'authorLocationName': ' Damascus, Syria'}, 'addressComponents': {'adminArea1': 'Syria', 'formattedAddress': 'Syria'}, 'coords': [38.473472595214844, 35.03312683105469]}",tv-1eynlRSiI3-gLQ2ElAw,,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-05-14 22:30:45,146667952077598_678863388858049,facebook,"#المركز_الأعلامي_السوري  | #سوريا ريف #اللاذقية
تنويه :: تبادل نشطاء خبر يفيد بسقوط 4 شهداء جراء ...","[{'name': 'armed-conflict', 'confidence': 1}, {'name': 'air-combat', 'confidence': 1}, {'name': 'conflict', 'confidence': 1}, {'name': 'Assyrian', 'confidence': 1}]",2014-06-01T03:10:39.284646,
2014-05-14 22:20:10,,#شام #فيديو | ريف #حلب : الطيران المروحي يلقي برميل متفجر على مدينة عندان,Cham # # Video | Countryside # Aleppo: aviation turbofan cast explosive barrel on the city of Andan,2014-05-14T22:51:13.378063,"['Aleppo', 'Andan', 'Video', 'Syria']",http://facebook.com/165780076805908_760305457353364,"{'locationIdentifiers': {'authorLocationName': ' Damascus, Syria'}, 'addressComponents': {'streetAddress': '217', 'adminArea1': 'Syria', 'formattedAddress': '217, Syria'}, 'coords': [37.13188171386719, 36.22185134887695]}",OCSz091PTKK1h-gk7IM_pg,,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-05-14 22:20:10,165780076805908_760305457353364,facebook,#شام #فيديو | ريف #حلب : الطيران المروحي يلقي برميل متفجر على مدينة عندان,"[{'name': 'armed-conflict', 'confidence': 1}, {'name': 'air-combat', 'confidence': 1}, {'name': 'conflict', 'confidence': 1}]",2014-06-01T03:08:23.439294,
2014-05-14 21:25:37,,"ريف دمشق: خان الشيح: الطيران الحربي يلقي برميل متفجر على منطقة الحسينية 
Damascus Suburbs: Khan Sheih: Warplanes drop an explosive barrel in Hsyneia area","Damascus: Khan Wormwood: warplanes throw explosive barrels on the Husseiniya
Damascus Suburbs: Khan Sheih: Warplanes drop an explosive barrel in Hsyneia area",2014-05-14T21:51:09.108364,"['Hsyneia', 'Syria']",http://facebook.com/907296152630855,"{'addressComponents': {'adminArea1': 'Syria', 'formattedAddress': 'Syria'}, 'coords': [38.473472595214844, 35.03312683105469]}",u3c6ex6QRCe8M4G4xTf5ug,https://fbcdn-photos-g-a.akamaihd.net/hphotos-ak-prn2/t1.0-0/10371634_907296152630855_648357383035683221_s.jpg,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-05-14 21:25:37,907296152630855,facebook,"ريف دمشق: خان الشيح: الطيران الحربي يلقي برميل متفجر على منطقة الحسينية 
Damascus Suburbs: Khan S...","[{'name': 'armed-conflict', 'confidence': 1}, {'name': 'air-combat', 'confidence': 1}, {'name': 'conflict', 'confidence': 1}]",2014-06-01T03:08:38.094889,
2014-05-14 19:38:02,,"#درعا
ﺣﺼﻴﻠﺔ ﺍﻟﺒﺮﺍﻣﻴﻞ ﺍﻟﻴﻮﻡ عشرة ﺑﺮﺍﻣﻴﻞ :
1-نوى ثلاث براميل
2-انخل برميلين
3-اليادودة برميلين
4-سحم الجولان برميلين
5-جاسم برميل
حصيلة الغارات اليوم غارتان :
1-غارة على درعا البلد
2-غارة على داعل","# Daraa
The outcome of today's ten drums drums:
1 - the nuclei of three drums
2 - Angel two barrels
3 - two barrels Yadodeh
4 - Sahm two barrels Golan
5 - Jassim barrel
The outcome of two air raids today:
1 - raid on Daraa country
2 - a raid on Dael",2014-05-14T20:13:22.340040,"['Dael', 'Jassim', 'Daraa', 'Syria']",http://facebook.com/621248734577422_674180975950864,"{'addressComponents': {'adminArea1': 'Syria', 'formattedAddress': 'Syria'}, 'coords': [38.473472595214844, 35.03312683105469]}",oLkgRmSzSUCyj4HYD-g8ww,,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-05-14 19:38:02,621248734577422_674180975950864,facebook,"#درعا
ﺣﺼﻴﻠﺔ ﺍﻟﺒﺮﺍﻣﻴﻞ ﺍﻟﻴﻮﻡ عشرة ﺑﺮﺍﻣﻴﻞ :
1-نوى ثلاث براميل
2-انخل برميلين
3-اليادودة برميلين
4-سح...","[{'name': 'armed-conflict', 'confidence': 1}, {'name': 'air-combat', 'confidence': 1}, {'name': 'conflict', 'confidence': 1}]",2014-06-01T03:10:29.296216,
2014-05-14 17:04:42,,"#داريا 13-5-2014 - تستمر طائرات الأسد المروحية بقصف مدينة داريا بالبراميل المتفجرة لليوم الخامس على التوالي بمعدل برميلين يومياً, حيث سقط بعد ظهر اليوم برميلين متفجرين استهدفا الأحياء السكنية في وسط المدينة اقتصرت الأضرار علـْـْى المادية فقط لتصل حصيلة الأيام الماضية الى عشرة براميل.
يذكر انه سقط أكثر من 330 برميل متفجراً على داريا في الشهر الأول والثاني في بداية هذا العام وادى ذلك الى ارتقاء أكثر من ثلاثين شهيداً وإصابة العشرات ودمار نحو 35% من المدينة.
رابط http://youtu.be/Qmo238Ld72I
الرابط :: https://www.facebook.com/daraya.lc
","# Daria 13/05/2014 - continue Lion helicopter aircraft bombed the town of Darya explosive barrels for the fifth day in a row at a rate of two barrels per day, where he fell in the afternoon two barrels explosive devices targeted residential neighborhoods in the city center on the physical damage was confined only to the outcome of the last few days up to ten barrels .It is noted that fell more than 330 explosive barrel on Daria in the first month and the second at the beginning of this year and this led to the rise of more than thirty martyrs and injured dozens and destroyed about 35% of the city.
Link http://youtu.be/Qmo238Ld72I
Link :: https://www.facebook.com/daraya.lc",2014-05-14T20:02:16.696519,"['Daria', 'Darya', 'Syria']",http://facebook.com/167698869953906_691196497604138,"{'addressComponents': {'adminArea1': 'Syria', 'formattedAddress': 'Syria'}, 'coords': [38.473472595214844, 35.03312683105469]}",SpFS_F5nQ2ubhvMbJq8b8Q,https://fbexternal-a.akamaihd.net/safe_image.php?d=AQCsBSnjTLAD75R1&w=130&h=130&url=http%3A%2F%2Fi1.ytimg.com%2Fvi%2FQmo238Ld72I%2Fmaxresdefault.jpg,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-05-14 17:04:42,167698869953906_691196497604138,facebook,#داريا 13-5-2014 - تستمر طائرات الأسد المروحية بقصف مدينة داريا بالبراميل المتفجرة لليوم الخامس ع...,"[{'name': 'armed-conflict', 'confidence': 1}, {'name': 'air-combat', 'confidence': 1}, {'name': 'conflict', 'confidence': 1}]",2014-06-01T02:08:11.008961,
2014-05-14 15:31:19,,"سوريا الشعب : حلب : لحظة سقوط برميل متفجر على حي مساكن هنانو 14 5 2014


#syria
#سوريا_الشعب
","People Syria: Aleppo: the moment of the fall of the explosive barrel on neighborhood housing Hanano 14 52 014


# Syria
# Syria _ the people",2014-05-14T18:50:59.001752,"['Aleppo', 'Syria']",http://facebook.com/216013721785128_659370987449397,"{'addressComponents': {'streetAddress': '217', 'adminArea1': 'Syria', 'formattedAddress': '217, Syria'}, 'coords': [37.13188171386719, 36.22185134887695]}",qgy5kJw4QqScvNXPdQO9bg,https://fbexternal-a.akamaihd.net/safe_image.php?d=AQD8E-nW3GdbiC9D&w=130&h=130&url=http%3A%2F%2Fi1.ytimg.com%2Fvi%2FBgBRzXMHGTk%2Fmaxresdefault.jpg,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-05-14 15:31:19,216013721785128_659370987449397,facebook,"سوريا الشعب : حلب : لحظة سقوط برميل متفجر على حي مساكن هنانو 14 5 2014


#syria
#سوريا_الشعب
",,2014-06-01T02:10:58.768017,
2014-05-14 15:00:52,,"#سورية #درعا
مدينة نوى 
الطيران المروحي يقوم بألقاء برميل متفجر على ضريح الامام النووي بمدينة نوى ويقوم بأحداث دمار واسع وخروج للعضام من قبورها
حسبنا الله ونعم الوكيل
||نوى||مكان سقوط البرميل بمقبرة الامام النووي 
http://youtu.be/yWyjdWWeX8I

#SMC","# Syria # Daraa
City nuclei
Aviation Turbofan lay an explosive barrel on the shrine city of nuclei and nuclear events is widespread destruction of Edam and out of their graves
Suffice it, and yes, the agent
| | Nuclei | | fall somewhere barrel tomb of Imam nuclear
http://youtu.be/yWyjdWWeX8I

# SMC",2014-05-14T16:00:52.689530,"['Imam', 'Edam', 'Nuclei', 'Syria']",http://facebook.com/146667952077598_678644862213235,"{'locationIdentifiers': {'authorLocationName': ' Damascus, Syria'}, 'addressComponents': {'adminArea1': 'Syria', 'formattedAddress': 'Syria'}, 'coords': [38.473472595214844, 35.03312683105469]}",Ls8FTPlWSDiLYSiQVXuJgw,,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-05-14 15:00:52,146667952077598_678644862213235,facebook,"#سورية #درعا
مدينة نوى 
الطيران المروحي يقوم بألقاء برميل متفجر على ضريح الامام النووي بمدينة نوى...",,2014-06-01T02:10:48.624414,
2014-05-14 14:28:43,,#حلب #اتحاد_تنسيقيات_الثورة : لحظة سقوط برميل متفجر على حي مساكن هنانو صباح اليوم .,# # Aleppo Union _ Tenseekiet _ revolution: the moment of the fall of the explosive barrel on neighborhood housing Hanano morning.,2014-05-14T14:54:01.803603,['Syria'],http://facebook.com/411384405607017_647775865301202,"{'addressComponents': {'adminArea1': 'Syria', 'formattedAddress': 'Syria'}, 'coords': [38.473472595214844, 35.03312683105469]}",R4xqiZeyQiizB_2ev1eGzw,https://fbexternal-a.akamaihd.net/safe_image.php?d=AQD8E-nW3GdbiC9D&w=130&h=130&url=http%3A%2F%2Fi1.ytimg.com%2Fvi%2FBgBRzXMHGTk%2Fmaxresdefault.jpg,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-05-14 14:28:43,411384405607017_647775865301202,facebook,#حلب #اتحاد_تنسيقيات_الثورة : لحظة سقوط برميل متفجر على حي مساكن هنانو صباح اليوم .,,2014-06-01T01:29:25.221155,
2014-05-14 14:09:22,,"#ريف_دمشق #اتحاد_تنسيقيات_الثورة : استمرار طائرات الأسد المروحية بقصف مدينة داريا بالبراميل المتفجرة لليوم الخامس على التوالي بمعدل برميلين يومياً, حيث سقط بعد ظهر اليوم برميلين متفجرين استهدفا الأحياء السكنية وسط المدينة و اقتصرت الأضرار على الماديات فقط لتصل حصيلة الأيام الماضية الى عشرة براميل.
يُذكر انه سقط أكثر من 330 برميل متفجراً على داريا في الشهر الأول والثاني في بداية هذا العام وأدى ذلك الى ارتقاء أكثر من ثلاثين شهيداً وإصابة العشرات ودمار نحو 35% من المدينة.
","# Countryside _ Damascus # Union _ Tenseekiet _ Revolution: Continuing planes Lion helicopter bombed the town of Darya barrels explosive for the fifth day in a row at a rate of two barrels per day, where he fell in the afternoon two barrels explosive devices targeted neighborhoods downtown and limited damage on materialism only to reach the outcome of the last few days to ten barrels.It is noted that fell more than 330 explosive barrel on Daria in the first month and the second at the beginning of this year and led to a rise of more than thirty martyrs and injured dozens and destroyed about 35% of the city.",2014-05-14T14:12:17.942874,"['Union', 'Daria', 'Darya', 'Tenseekiet', 'Syria']",http://facebook.com/411384405607017_647766991968756,"{'addressComponents': {'adminArea1': 'Syria', 'formattedAddress': 'Syria'}, 'coords': [38.473472595214844, 35.03312683105469]}",LSMvWrdDTAKoH0j5FF_QfA,https://fbexternal-a.akamaihd.net/safe_image.php?d=AQCsBSnjTLAD75R1&w=130&h=130&url=http%3A%2F%2Fi1.ytimg.com%2Fvi%2FQmo238Ld72I%2Fmaxresdefault.jpg,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-05-14 14:09:22,411384405607017_647766991968756,facebook,#ريف_دمشق #اتحاد_تنسيقيات_الثورة : استمرار طائرات الأسد المروحية بقصف مدينة داريا بالبراميل المتف...,"[{'name': 'armed-conflict', 'confidence': 1}, {'name': 'air-combat', 'confidence': 1}, {'name': 'conflict', 'confidence': 1}]",2014-06-01T02:07:27.797156,
2014-05-14 14:02:20,,"#درعا || #نوى :: الطيران المروحي يقوم بألقاء برميل متفجر على ضريح الامام النووي بمدينة نوى ويقوم بأحداث دمار واسع وخروج للعضام من قبورها

",Dara # | | # nuclei :: aviation turbofan lay an explosive barrel on the shrine city of nuclei and nuclear events is widespread destruction and out of their graves to Edam,2014-05-14T14:09:30.096138,"['Edam', 'Dara', 'Syria']",http://facebook.com/634854053229636_685032784878429,"{'addressComponents': {'adminArea1': 'Syria', 'formattedAddress': 'Syria'}, 'coords': [38.473472595214844, 35.03312683105469]}",q0_J949MQ1mqOvFxATVTDA,https://fbexternal-a.akamaihd.net/safe_image.php?d=AQDsLF-9d1c-DdOv&w=130&h=130&url=http%3A%2F%2Fi1.ytimg.com%2Fvi%2FyWyjdWWeX8I%2Fhqdefault.jpg,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-05-14 14:02:20,634854053229636_685032784878429,facebook,#درعا || #نوى :: الطيران المروحي يقوم بألقاء برميل متفجر على ضريح الامام النووي بمدينة نوى ويقوم ...,"[{'name': 'armed-conflict', 'confidence': 1}, {'name': 'air-combat', 'confidence': 1}, {'name': 'conflict', 'confidence': 1}]",2014-06-01T02:08:52.650716,
2014-05-14 13:53:08,,عاجل :سقوط برميل متفجر على قبر الامام النووي رحمه الله في مدينة نوى في درعا واحداث دمار كبير في المنطقة .,Urgent: the fall of the explosive barrel on the tomb of Imam al-Nawawi God's mercy in the city of nuclei in the shield and causing significant damage in the region.,2014-05-14T18:50:43.615861,"['Imam', 'Urgent', 'Syria']",http://facebook.com/437018259768059,"{'locationIdentifiers': {'authorLocationName': 'syaia Dimashq, Syria'}, 'addressComponents': {'adminArea1': 'Syria', 'formattedAddress': 'Syria'}, 'coords': [38.473472595214844, 35.03312683105469]}",ifSQU-1MQVm6NI6B1ObKcA,https://fbcdn-photos-b-a.akamaihd.net/hphotos-ak-prn1/t1.0-0/1017746_437018259768059_3532948567108131328_s.jpg,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-05-14 13:53:08,437018259768059,facebook,عاجل :سقوط برميل متفجر على قبر الامام النووي رحمه الله في مدينة نوى في درعا واحداث دمار كبير في ا...,,2014-06-01T02:10:24.215540,
2014-05-14 13:48:46,,"#درعا #اتحاد_تنسيقيات_الثورة : الطيران المروحي يُلقي برميل متفجر على ضريح الإمام النووي بمدينة نوى و يحدث دمار واسع .
",# # Daraa Union _ Tenseekiet _ Revolution: aviation turbofan throw explosive barrels at the tomb of Imam al-Nawawi in the nuclei occurs and widespread destruction.,2014-05-14T14:12:18.037427,"['Imam', 'Tenseekiet', 'Syria']",http://facebook.com/411384405607017_647759871969468,"{'addressComponents': {'adminArea1': 'Syria', 'formattedAddress': 'Syria'}, 'coords': [38.473472595214844, 35.03312683105469]}",8uy55ItrSwaGKLykjiTSjQ,https://fbexternal-a.akamaihd.net/safe_image.php?d=AQDsLF-9d1c-DdOv&w=130&h=130&url=http%3A%2F%2Fi1.ytimg.com%2Fvi%2FyWyjdWWeX8I%2Fhqdefault.jpg,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-05-14 13:48:46,411384405607017_647759871969468,facebook,#درعا #اتحاد_تنسيقيات_الثورة : الطيران المروحي يُلقي برميل متفجر على ضريح الإمام النووي بمدينة نو...,"[{'name': 'armed-conflict', 'confidence': 1}, {'name': 'air-combat', 'confidence': 1}, {'name': 'conflict', 'confidence': 1}]",2014-06-01T02:07:30.217565,
2014-05-14 13:44:11,,"#اتحاد_تنسيقيات_الثورة :ملخص المجريات الميدانية لسورية حتى الان الساعة الخامسة مساء ليوم الاربعاء 14/5/2014
حلب
===
قصف بالبراميل المتفجرة على مدينة حريتان بريف حلب
اشتباكات عنيفة بين الجيش الحر وقوات النظام بحي جمعية الزهراء بحلب .
الطيران المروحي يلقي بالبراميل المتفجرة على مخيم الحندرات بحلب
سقوط ثلاثة براميل متفجره من الطيران المروحي على حي عين التل في حلب واستشهاد شخص واصابة العشرات 
http://youtu.be/dp5bSN1ESS0
http://youtu.be/0yDao71U084
ادلب
===
تمكن الجيش الحر من تحرير حاجز الضبعان جنوب معسكر وادي الضيف في ريف ادلب والرمي بمدافع جهنم والدبابات ومدافع ال 23
http://www.youtube.com/watch?v=oX6QAaOS9b0
http://www.youtube.com/watch?v=Ec3hOBrXmxg
http://www.youtube.com/watch?v=gcQqVPAyadI
http://www.youtube.com/watch?v=FoklzimNON4
http://www.youtube.com/watch?v=QP0iOjdwBCo
http://www.youtube.com/watch?v=_7WyX-powU0
http://www.youtube.com/watch?v=d4dAh4qcfLA
دمشق
====
قصف عنيف من مدافع جبل قاسيون على احياء دمشق الشرقية
سقوط قذيفتي هاون في حي الشعلان وسط العاصمة دمشق
سقوط عدد من قذائف الهاون في محيط جسر الرئيس وسط العاصمة وأنباء عن إصابات
حماة
===
قصف مدفعي من مطار حماه العسكري باتجاه قرى وبلدات الريف الشمالي لحماة
رشاشات الشيلكا بحاجز الشيلوط تفتح النار على قرى ريف حماة الشمالي
الطيران المروحي يلقي بالبراميل المتفجرة على بلدة خطاب بريف حماة .مع استمرار الاشتباكات العنيفة في ريف حماة الغربي
عدة غارات جوية يشنها الطيران الحربي على بلدة خطاب بريف حماة بالتزامن مع اشتباكات عنيفة جدا شمال البلدة
الطيران المروحي يلقي براميل متفجرة على بلدة خطاب بريف حماة نتج عنه تهدم منازل في البلدة
الجيش الحر يسيطر على أربعة مستودعات ذخيرة ويدمر دبابتين ت 72 في رحبة خطاب العسكرية بريف حماة ويقتل عدداً كبيراً من قوات النظام
قصف بالطيران المروحي على مدينة اللطامنه بريف حماة وسقوط شهداء وجرحى لا يزالون عالقين تحت الأنقاض بينهم نساء وأطفال
http://youtu.be/lTj8qtwc_qw
http://youtu.be/KoOPHuUHfoo
http://youtu.be/IJFVrB-RNe4
http://youtu.be/BD2qnHxWTOg
تعرض بعض المزارعين في مدينة حلفايا بريف حماة لرشقات رصاص من قبل قوات النظام أغلب الإصابات من النساء
الجيش الحر يسيطر على أجزار كبيرة من رحبة خطاب العسكرية شمال مدينة حماه وما تزال الاشتباكات على أشدها في تلك المنطقة
الجيش الحر يسيطر على أجزار كبيرة من رحبة خطاب العسكرية شمال مدينة حماه وما تزال الاشتباكات على أشدها في تلك المنطقة
http://youtu.be/76RYUC4LlKs
الجيش الحر يستهدف مطار حماه العسكري بوابل من الصواريخ تزامناً مع المعارك المحتدمة للسيطرة على رحبة خطاب
http://youtu.be/fQLgrrsuDRw
الجيش الحر يسيطر على سد الساروت على نهر العاصي شمال قرية خطاب بريف حماة
تحرير مستودعات رحبة خطاب في ريف حماة بالكامل وهي 11مستودع
الجيش الحر يستهدف قوات النظام في قرية تل ملح في ريف حماة بصواريخ محلية الصنع
http://youtu.be/P70x6Sgqlfk
إصابة طائرة حربية في سماء بلدة خطاب بريف حماة أثناء محاولتها الإغارة على البلدة
قتلى وجرحى سماعات صوت سيارات الاطفاء تسرع لمطار حماة العسكري بعد استهداف المطار بالصواريخ ليوم
الثوار يتمكنون من تدمير 4 أرتال عسكرية لقوات النظام أثناء محاولتهم اقتحام بلدة خطاب من الجهة الغربية لمؤازرة عناصرهم في رحبة خطاب بريف حماة.
انفجار ضخم قرب حاجز الشليوط غرب مدينة حلفايا بريف حماة.
الجيش الحر يقتل عنصرين من قوات النظام على الجبهة الجنوبية بمدينة داريا في ريف دمشق
ريف دمشق
=======
الطيران الحربي يشن غارات جوية مكثفة على بساتين بلدة المليحة بريف دمشق
قصف من الطيران الحربي بعدة غارات يستهدف أطراف حي جوبر ومدينة زملكا من جهة طريق المتحلق الجنوبي بريف دمشق
الطيران الحربي يشن عدة غارات جوية على المليحة في ريف دمشق وتصاعد للدخان 
http://youtu.be/77IrAiC43D0
الطيران المروحي يلقي برميل متفجر على منطقة الحسينية على محيط اتوستراد السلام بخان الشيح في ريف دمشق
غارة عنيفة شنتها المقاتلات الحربية على مدينة دوما بريف دمشق
http://youtu.be/UzGSo_P6Kxk
بعد غارة جوية عنيفة دخان كثيف يغطي سماء مدينة دوما بريف دمشق
http://youtu.be/PN2BfYpSNJY
درعا
===
الطيران المروحي يقصف بالبراميل المتفجرة مدينة نوى وبلدة اليادودة بريف درعا
شهداء وجرحى نتيجة قصف الطيران الحربي على مدينة داعل بريف دعا
الطيران المروحي يجدد قصفه بالبراميل المتفجرة على مدينة إنخل بريف درعا
الطيران المروحي يلقي بالبراميل المتفجرة على مدينة نوى بريف درعا
http://youtu.be/osM9IBGm5h0","Union _ # _ Tenseekiet Revolution: Summary of events, field Syria so far, five o'clock in the evening of the day Wednesday, 14/05/2014
Milking
===
The bombing of the explosive barrels on the city of Aleppo Haritan Brief
Violent clashes between the army and the forces of the free system Association Zahra neighborhood in Aleppo.Aviation Turbofan cast explosive barrels on the camp Alhandarat Aleppo
The fall of three barrels of explosive aviation turbofan eye on the neighborhood hill in Aleppo and the death of one person and injuring dozens
http://youtu.be/dp5bSN1ESS0
http://youtu.be/0yDao71U084
Idlib
===
Managed to free army of liberation barrier Dhabaan South Valley Camp visitors in the countryside of Idlib and shooting guns hell, tanks and guns 23
http://www.youtube.com/watch?v=oX6QAaOS9b0
http://www.youtube.com/watch?v=Ec3hOBrXmxg
http://www.youtube.com/watch?v=gcQqVPAyadI
http://www.youtube.com/watch?v=FoklzimNON4
http://www.youtube.com/watch?v=QP0iOjdwBCo
http://www.youtube.com/watch?v=_7WyX-powU0
http://www.youtube.com/watch?v=d4dAh4qcfLA
دمشق
====
قصف عنيف من مدافع جبل قاسيون على احياء دمشق الشرقية
سقوط قذيفتي هاون في حي الشعلان وسط العاصمة دمشق
سقوط عدد من قذائف ",2014-05-14T14:12:18.083104,"['Aleppo', 'Turbofan', 'Idlib', 'Syria']",http://facebook.com/647758475302941,"{'addressComponents': {'adminArea1': 'Syria', 'formattedAddress': 'Syria'}, 'coords': [36.640933990478516, 35.933048248291016]}",3hP48C2NR7-ElrQz45ADqQ,https://fbcdn-photos-d-a.akamaihd.net/hphotos-ak-prn2/t1.0-0/10300099_647758475302941_3454499930597799274_s.jpg,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-05-14 13:44:11,647758475302941,facebook,#اتحاد_تنسيقيات_الثورة :ملخص المجريات الميدانية لسورية حتى الان الساعة الخامسة مساء ليوم الاربعاء...,"[{'name': 'armed-conflict', 'confidence': 1}, {'name': 'conflict', 'confidence': 1}, {'name': 'air-combat', 'confidence': 1}, {'name': 'death', 'confidence': 1}]",2014-06-01T02:07:27.549082,
